chromosome,name,middle,start,end
9,S9_26604324,59.21865122,5921865,5921865
9,S9_26613303,59.21865132,5921865,5924883
9,S9_26618809,59.27901487,5924883,5933926
9,S9_26630557,59.39951428,5933926,5958395
9,S9_26657458,59.76838707,5958395,5976841
9,S9_26712937,59.76843055,5976841,5976847
9,S9_26715605,59.76851752,5976847,5995825
9,S9_26831429,60.14798999,5995825,6014801
9,S9_26831517,60.14803348,6014801,6014806
9,S9_26831939,60.14807696,6014806,6028160
9,S9_26895495,60.41512964,6028160,6041515
9,S9_26896188,60.41517312,6041515,6067556
9,S9_26940702,60.93595308,6067556,6093602
9,S9_26961203,60.93608353,6093602,6103106
9,S9_27019790,61.12603959,6103106,6121958
9,S9_27096065,61.31311242,6121958,6131313
9,S9_27177779,61.3131559,6131313,6138399
9,S9_27221804,61.45483088,6138399,6152619
9,S9_27222006,61.59755732,6152619,6159758
9,S9_27308673,61.5976008,6159758,6173797
9,S9_27332263,61.87833065,6173797,6187835
9,S9_27963205,61.87837414,6187835,6187840
9,S9_27964132,61.87841762,6187840,6187844
9,S9_29621798,61.8784612,6187844,6187848
9,S9_29621945,61.87850469,6187848,6194011
9,S9_29869987,62.00171355,6194011,6206277
9,S9_30121147,62.12381721,6206277,6218448
9,S9_30219626,62.24515084,6218448,6224517
9,S9_30245184,62.24519432,6224517,6252102
9,S9_30560212,62.79684143,6252102,6279686
9,S9_30595990,62.79688491,6279686,6288904
9,S9_30751275,62.98119469,6288904,6298122
9,S9_31697256,62.98123817,6298122,6301213
9,S9_31908205,63.04302158,6301213,6307394
9,S9_32335018,63.10485874,6307394,6313582
9,S9_32335084,63.16678286,6313582,6316680
9,S9_32961235,63.16682635,6316680,6326052
9,S9_33126104,63.35421383,6326052,6335424
9,S9_34633732,63.35425731,6335424,6344795
9,S9_34703916,63.54164479,6344795,6354167
9,S9_34843267,63.54168827,6354167,6357261
9,S9_34938035,63.60352543,6357261,6363433
9,S9_34976189,63.6651349,6363433,6369583
9,S9_35208301,63.72651669,6369583,6372654
9,S9_37293182,63.72656018,6372654,6391410
9,S9_37407210,64.10163212,6391410,6410165
9,S9_37457909,64.1016756,6410165,6410170
9,S9_37457985,64.10171908,6410170,6410172
9,S9_37654041,64.10171918,6410172,6414976
9,S9_37993306,64.19780208,6414976,6424619
9,S9_38191916,64.29456803,6424619,6429457
9,S9_38732900,64.29456813,6429457,6439006
9,S9_38906682,64.48555271,6439006,6448555
9,S9_41117966,64.48555281,6448555,6457978
9,S9_41672759,64.67401229,6457978,6467401
9,S9_43155724,64.67401239,6467401,6470575
9,S9_43242415,64.7374971,6470575,6476938
9,S9_43274779,64.80126323,6476938,6483333
9,S9_43288124,64.86539777,6483333,6486542
9,S9_43677810,64.86544125,6486542,6491367
9,S9_43681009,64.96189255,6491367,6501049
9,S9_43681146,65.05908066,6501049,6505910
9,S9_43686862,65.05912414,6505910,6505912
9,S9_43791158,65.05912424,6505912,6505912
9,S9_47232885,65.05912434,6505912,6505912
9,S9_47438790,65.05912444,6505912,6505915
9,S9_51953730,65.05916793,6505915,6510739
9,S9_52755217,65.15561922,6510739,6520414
9,S9_53483140,65.25266661,6520414,6525269
9,S9_55060836,65.2527101,6525269,6525273
9,S9_55078871,65.25275358,6525273,6525278
9,S9_55083669,65.25279706,6525278,6544921
9,S9_55273108,65.64562218,6544921,6574297
9,S9_55347439,65.84032405,6574297,6593772
9,S9_58852225,66.03511288,6593772,6603511
9,S9_59158481,66.03511298,6603511,6603511
9,S9_59830926,66.03511308,6603511,6603511
9,S9_59841712,66.03511318,6603511,6603511
9,S9_60087502,66.03511328,6603511,6603514
9,S9_61299975,66.03515677,6603514,6613367
9,S9_61339311,66.23218927,6613367,6623221
9,S9_62261235,66.23223275,6623221,6623225
9,S9_62261359,66.23227623,6623225,6643184
9,S9_63024628,66.63140806,6643184,6663143
9,S9_64001155,66.63145154,6663143,6666505
9,S9_64132546,66.69865348,6666505,6673207
9,S9_64132771,66.76548702,6673207,6679875
9,S9_64287881,66.83200591,6679875,6683201
9,S9_64808872,66.83200601,6683201,6693071
9,S9_64931141,67.02940691,6693071,6702943
9,S9_66922208,67.0294504,6702943,6712955
9,S9_67074187,67.22965784,6712955,6722968
9,S9_68801005,67.22970133,6722968,6732959
9,S9_70146081,67.42948671,6732959,6746296
9,S9_70229944,67.49642775,6746296,6752973
9,S9_70958447,67.56303361,6752973,6759615
9,S9_70999277,67.62927106,6759615,6762929
9,S9_71752623,67.62931454,6762929,6772836
9,S9_71782280,67.82739851,6772836,6792667
9,S9_73014627,68.02593786,6792667,6802596
9,S9_73520507,68.02598134,6802596,6812333
9,S9_73922636,68.22068321,6812333,6822073
9,S9_76464841,68.22077018,6822073,6828531
9,S9_76466876,68.34985297,6828531,6841439
9,S9_76471399,68.47893577,6841439,6854339
9,S9_76535144,68.60784463,6854339,6860787
9,S9_76760322,68.60788812,6860787,6870448
9,S9_77021471,68.80106261,6870448,6880108
9,S9_79412157,68.80110609,6880108,6880111
9,S9_79623584,68.80110619,6880111,6880111
9,S9_80265017,68.80110629,6880111,6880111
9,S9_80579255,68.80110639,6880111,6880113
9,S9_83517163,68.80114987,6880113,6884910
9,S9_83742447,68.89705883,6884910,6894473
9,S9_83964736,68.99240493,6894473,6899243
9,S9_85072567,68.99244841,6899243,6902479
9,S9_85077963,69.05712528,6902479,6908965
9,S9_85231553,69.12217056,6908965,6915486
9,S9_85240143,69.18755102,6915486,6918757
9,S9_87288144,69.18759451,6918757,6923593
9,S9_87288883,69.28427349,6923593,6933273
9,S9_87360457,69.38118016,6933273,6938120
9,S9_87564529,69.38122365,6938120,6942956
9,S9_87596385,69.47790263,6942956,6952594
9,S9_88160167,69.57398553,6952594,6957401
9,S9_88649644,69.57402901,6957401,6962241
9,S9_88651824,69.67079497,6962241,6971884
9,S9_88733244,69.76687786,6971884,6976690
9,S9_88924996,69.76692135,6976690,6981410
9,S9_88985976,69.86126973,6981410,6990872
9,S9_89393374,69.95616045,6990872,6995618
9,S9_92484866,69.95620393,6995618,7005170
9,S9_92548696,70.14718851,7005170,7024343
9,S9_93147024,70.33966967,7024343,7033969
9,S9_93812860,70.33971316,7033969,7043559
9,S9_94178579,70.53146777,7043559,7053149
9,S9_95457540,70.53151125,7053149,7062610
9,S9_95739817,70.72068702,7062610,7072071
9,S9_96078061,70.7207305,7072071,7081532
9,S9_96188103,70.90990626,7081532,7100581
9,S9_96523650,71.10170436,7100581,7110173
9,S9_97790790,71.10174784,7110173,7129475
9,S9_97982443,71.48774443,7129475,7148777
9,S9_98491983,71.48778792,7148777,7151957
9,S9_98679717,71.55135958,7151957,7158310
9,S9_98758929,71.61484429,7158310,7164657
9,S9_98759251,71.67829577,7164657,7167832
9,S9_98892741,71.67833925,7167832,7167836
9,S9_98920861,71.67838274,7167836,7186952
9,S9_98946116,72.06066187,7186952,7206068
9,S9_99021043,72.06070536,7206068,7206073
9,S9_99021628,72.06074884,7206073,7215552
9,S9_99024398,72.25029301,7215552,7225031
9,S9_99037979,72.2503365,7225031,7225036
9,S9_99038156,72.25037998,7225036,7225040
9,S9_99076581,72.25042346,7225040,7225045
9,S9_99081159,72.25046695,7225045,7225049
9,S9_99081254,72.25051043,7225049,7234834
9,S9_99085355,72.4461768,7234834,7254329
9,S9_99293028,72.64040276,7254329,7273695
9,S9_99293366,72.83349028,7273695,7283351
9,S9_99314033,72.83353377,7283351,7283356
9,S9_99440296,72.83357725,7283356,7286507
9,S9_99529464,72.89655283,7286507,7292821
9,S9_99575759,72.9598636,7292821,7299168
9,S9_99670670,73.02348902,7299168,7311701
9,S9_100305436,73.21052797,7311701,7330443
9,S9_100883622,73.39832734,7330443,7339835
9,S9_100886740,73.39837082,7339835,7343048
9,S9_100923732,73.46259233,7343048,7349486
9,S9_101099717,73.52712848,7349486,7355958
9,S9_101199005,73.59203305,7355958,7359203
9,S9_101907584,73.59203315,7359203,7359203
9,S9_102105091,73.59203325,7359203,7359205
9,S9_102105211,73.59207673,7359205,7368584
9,S9_102196893,73.77960493,7368584,7387257
9,S9_102214781,73.96552905,7387257,7420484
9,S9_102347465,74.44415834,7420484,7468396
9,S9_102358679,74.92376317,7468396,7511492
9,S9_102401539,75.30607552,7511492,7530610
9,S9_102935587,75.30611901,7530610,7533834
9,S9_102935794,75.3705682,7533834,7540298
9,S9_102939673,75.43538579,7540298,7546794
9,S9_102941544,75.50048482,7546794,7550051
9,S9_103078874,75.5005283,7550051,7569619
9,S9_103173113,75.89185677,7569619,7589188
9,S9_104587774,75.89190025,7589188,7594109
9,S9_104590505,75.99028053,7594109,7603977
9,S9_104626940,76.0892569,7603977,7608928
9,S9_105078648,76.08930039,7608928,7612242
9,S9_105079242,76.15553784,7612242,7618880
9,S9_105082754,76.22205673,7618880,7625545
9,S9_105194014,76.28884678,7625545,7632286
9,S9_105195038,76.35687249,7632286,7639070
9,S9_105253087,76.42452981,7639070,7645820
9,S9_105267442,76.49187246,7645820,7649189
9,S9_105824389,76.49191595,7649189,7652476
9,S9_106882313,76.55761106,7652476,7659036
9,S9_107311449,76.62311171,7659036,7665570
9,S9_107311513,76.6882977,7665570,7668832
9,S9_109178787,76.68834119,7668832,7678571
9,S9_109304376,76.88307627,7678571,7688310
9,S9_109307032,76.88311976,7688310,7693146
9,S9_109309596,76.97979874,7693146,7702825
9,S9_109314849,77.07670541,7702825,7710971
9,S9_109316689,77.14271518,7710971,7717589
9,S9_109317251,77.20906013,7717589,7724242
9,S9_109549504,77.27577348,7724242,7727580
9,S9_110070813,77.27581697,7727580,7737590
9,S9_110200658,77.47598093,7737590,7757509
9,S9_110251121,77.67420562,7757509,7767423
9,S9_110319442,77.6742491,7767423,7767427
9,S9_110319574,77.67429258,7767427,7767431
9,S9_110439097,77.67433607,7767431,7777267
9,S9_110456132,77.87100016,7777267,7787102
9,S9_110495308,77.87104364,7787102,7797074
9,S9_110568416,78.07042731,7797074,7807045
9,S9_111253893,78.07047079,7807045,7848558
9,S9_111479538,78.90068829,7848558,7895243
9,S9_111652230,79.00417246,7895243,7905559
9,S9_111714654,79.1070068,7905559,7910703
9,S9_113056055,79.10705028,7910703,7915936
9,S9_113058620,79.21167288,7915936,7926431
9,S9_113058977,79.31694532,7926431,7942235
9,S9_113242695,79.52775205,7942235,7952777
9,S9_114552618,79.52779553,7952777,7956374
9,S9_114553349,79.5996792,7956374,7963542
9,S9_114921752,79.67116125,7963542,7970669
9,S9_114923612,79.74222115,7970669,7974224
9,S9_115562074,79.74226463,7974224,7984612
9,S9_115957353,79.94998337,7984612,7998432
9,S9_115957422,80.01865892,7998432,8008781
9,S9_116444075,80.15696425,8008781,8015699
9,S9_116444800,80.15700773,8015699,8036534
9,S9_116680217,80.57367543,8036534,8057370
9,S9_116749956,80.57371892,8057370,8057372
9,S9_116752932,80.57371902,8057372,8064357
9,S9_116895181,80.71341125,8064357,8078367
9,S9_116947621,80.85392727,8078367,8092460
9,S9_116947993,80.99526706,8092460,8099529
9,S9_116948148,80.99531054,8099529,8099533
9,S9_116955577,80.99535403,8099533,8099535
9,S9_117021889,80.99535413,8099535,8111375
9,S9_117043745,81.23214878,8111375,8123217
9,S9_117044012,81.23219227,8123217,8123221
9,S9_117044077,81.23223575,8123221,8195322
9,S9_117307826,82.67421225,8195322,8267423
9,S9_117323949,82.67425574,8267423,8272569
9,S9_117653003,82.77713356,8272569,8282894
9,S9_118046685,82.88073792,8282894,8293303
9,S9_118168453,82.98531704,8293303,8303802
9,S9_118168535,83.09073019,8303802,8309075
9,S9_119779858,83.09077368,8309075,8312548
9,S9_119839041,83.16018603,8312548,8319485
9,S9_119839250,83.22951142,8319485,8326412
9,S9_119937236,83.29872931,8326412,8329875
9,S9_119947672,83.29877279,8329875,8370973
9,S9_120415712,84.1206811,8370973,8417035
9,S9_120416160,84.22002587,8417035,8426940
9,S9_120513408,84.31877455,8426940,8431880
9,S9_120788362,84.31881804,8431880,8435217
9,S9_120811560,84.38553139,8435217,8441870
9,S9_120880949,84.45187634,8441870,8448490
9,S9_121579572,84.51792959,8448490,8455027
9,S9_121580433,84.58260647,8455027,8461509
9,S9_121586742,84.64756478,8461509,8468016
9,S9_121587514,84.71275077,8468016,8471277
9,S9_122199428,84.71279425,8471277,8491002
9,S9_122551646,85.10724406,8491002,8510727
9,S9_122561532,85.10728755,8510727,8530607
9,S9_122594215,85.5048587,8530607,8550488
9,S9_122595495,85.50490218,8550488,8550492
9,S9_122595643,85.50494566,8550492,8563816
9,S9_122834165,85.77137949,8563816,8580467
9,S9_122920517,85.83795213,8580467,8587118
9,S9_122920584,85.90441726,8587118,8595523
9,S9_123001497,86.00604916,8595523,8605721
9,S9_123001577,86.10837437,8605721,8610840
9,S9_123001800,86.10841786,8610840,8631003
9,S9_123213517,86.51163558,8631003,8656203
9,S9_123602226,86.61243343,8656203,8666321
9,S9_123624151,86.71398863,8666321,8671401
9,S9_124031611,86.71403211,8671401,8671405
9,S9_124031686,86.71407559,8671405,8671412
9,S9_124169255,86.71416256,8671412,8701443
9,S9_124264969,87.31470307,8701443,8731472
9,S9_124761541,87.31474655,8731472,8736354
9,S9_124917481,87.41233628,8736354,8746143
9,S9_124947222,87.51052209,8746143,8751054
9,S9_124957953,87.51056558,8751054,8760970
9,S9_125138375,87.70883297,8760970,8770885
9,S9_125138762,87.70887645,8770885,8780682
9,S9_125171314,87.90477051,8780682,8790479
9,S9_125565787,87.904814,8790479,8805358
9,S9_125678890,88.20234232,8805358,8834771
9,S9_125795804,88.49308577,8834771,8849311
9,S9_125804894,88.49312926,8849311,8849315
9,S9_126018960,88.49317274,8849315,8858671
9,S9_126244324,88.68024556,8858671,8872663
9,S9_126252939,88.7730231,8872663,8881950
9,S9_126330691,88.86598484,8881950,8915085
9,S9_126722676,89.43572153,8915085,8943574
9,S9_126722750,89.43576501,8943574,8943579
9,S9_126722869,89.4358085,8943579,8943586
9,S9_126723308,89.43590573,8943586,8962819
9,S9_126771659,89.82048238,8962819,8992125
9,S9_126774272,90.02202274,8992125,9012304
9,S9_126933329,90.22405169,9012304,9022407
9,S9_126933424,90.22409517,9022407,9022412
9,S9_126935681,90.22413865,9022412,9031932
9,S9_127286505,90.41450661,9031932,9050983
9,S9_127287935,90.605156,9050983,9060518
9,S9_127428998,90.60519948,9060518,9070052
9,S9_127467178,90.79584887,9070052,9079587
9,S9_127467284,90.79589236,9079587,9084320
9,S9_127490475,90.89050164,9084320,9093810
9,S9_127505078,90.98570702,9093810,9098573
9,S9_127858963,90.9857505,9098573,9108218
9,S9_127968406,91.17861033,9108218,9117863
9,S9_128127275,91.17865382,9117863,9117889
9,S9_128127349,91.17911945,9117889,9127551
9,S9_128305986,91.37189232,9127551,9140797
9,S9_128306595,91.44405742,9140797,9147401
9,S9_128318680,91.5039656,9147401,9153395
9,S9_128319622,91.56392753,9153395,9156395
9,S9_128617100,91.56397101,9156395,9161206
9,S9_128648352,91.66014088,9161206,9170811
9,S9_128653285,91.75608306,9170811,9190034
9,S9_128772369,92.04460576,9190034,9218717
9,S9_128965856,92.32973329,9218717,9232976
9,S9_129185600,92.32977678,9232976,9236132
9,S9_129187941,92.39285986,9236132,9242437
9,S9_129190577,92.45588919,9242437,9248736
9,S9_129277973,92.51883155,9248736,9261416
9,S9_129344383,92.70948094,9261416,9270950
9,S9_129469593,92.70952443,9270950,9280632
9,S9_129512822,92.90312107,9280632,9290314
9,S9_129767650,92.90316456,9290314,9295233
9,S9_130017302,93.00149109,9295233,9305029
9,S9_130045291,93.09908082,9305029,9309910
9,S9_130525466,93.0991243,9309910,9313108
9,S9_130526449,93.16303116,9313108,9319503
9,S9_130847918,93.22702498,9319503,9325907
9,S9_130851307,93.29110576,9325907,9329113
9,S9_130873076,93.29114925,9329113,9338737
9,S9_130884004,93.48358692,9338737,9348361
9,S9_131569380,93.48363041,9348361,9348365
9,S9_131579429,93.48367389,9348365,9348370
9,S9_131579503,93.48371738,9348370,9367743
9,S9_131671394,93.87113391,9367743,9387116
9,S9_131671459,93.87117739,9387116,9401581
9,S9_131910401,94.16043692,9401581,9423274
9,S9_131915129,94.30503861,9423274,9437674
9,S9_132005716,94.44844811,9437674,9444847
9,S9_132045449,94.44849159,9444847,9463533
9,S9_132247456,94.82217681,9463533,9482222
9,S9_132257095,94.82226378,9482222,9491495
9,S9_132752844,95.00764556,9491495,9525922
9,S9_132813121,95.51080198,9525922,9563544
9,S9_132813278,95.76007126,9563544,9576009
9,S9_132814336,95.76011475,9576009,9585416
9,S9_133053175,95.94820582,9585416,9594823
9,S9_133393323,95.9482493,9594823,9599521
9,S9_133393827,96.04217553,9599521,9608941
9,S9_133482929,96.1366441,9608941,9613667
9,S9_133582393,96.13668759,9613667,9618392
9,S9_133582461,96.23115615,9618392,9627812
9,S9_133585811,96.32508238,9627812,9632510
9,S9_133697414,96.32512587,9632510,9632515
9,S9_133699738,96.32516935,9632515,9632519
9,S9_133790776,96.32521283,9632519,9651201
9,S9_133792749,96.69881109,9651201,9669883
9,S9_133792844,96.69885457,9669883,9669888
9,S9_133793818,96.69889805,9669888,9679039
9,S9_134034770,96.88187492,9679039,9733801
9,S9_134088598,97.79414469,9733801,9779417
9,S9_134089610,97.79418818,9779417,9779421
9,S9_134089675,97.79423166,9779421,9788231
9,S9_134132520,97.97038032,9788231,9797040
9,S9_134296991,97.97042381,9797040,9797045
9,S9_134298604,97.97046729,9797045,9810665
9,S9_134502893,98.24282913,9810665,9824285
9,S9_134504073,98.24287261,9824285,9837724
9,S9_134504148,98.5116061,9837724,9851165
9,S9_134567156,98.51169307,9851165,9851171
9,S9_134567663,98.51173655,9851171,9869021
9,S9_134572448,98.86867672,9869021,9886870
9,S9_134643238,98.86872021,9886870,9900463
9,S9_134643457,99.14054171,9900463,9927461
9,S9_135737603,99.4086791,9927461,9949524
9,S9_135814387,99.58179354,9949524,9966819
9,S9_135834798,99.75459333,9966819,9975464
9,S9_135864175,99.7546803,9975464,10001737
9,S9_135891515,100.2800555,10001737,10028008
9,S9_136018458,100.280099,10028008,10028012
9,S9_136025500,100.2801425,10028012,10028016
9,S9_136081090,100.280186,10028016,10072805
9,S9_136176652,101.1759236,10072805,10117597
9,S9_136181043,101.1760106,10117597,10122015
9,S9_136378995,101.2642906,10122015,10130866
9,S9_136379423,101.3530259,10130866,10135549
9,S9_136389668,101.3579456,10135549,10136041
9,S9_136390218,101.3628653,10136041,10147590
9,S9_136493234,101.588942,10147590,10161812
9,S9_136514930,101.6472896,10161812,10167638
9,S9_136558678,101.7054632,10167638,10170548
9,S9_136697586,101.7055067,10170548,10179266
9,S9_136701998,101.8798134,10179266,10196708
9,S9_136702932,102.0543477,10196708,10205455
9,S9_136770328,102.0547596,10205455,10205476
9,S9_136808761,102.0547597,10205476,10205478
9,S9_136808868,102.0548032,10205478,10205482
9,S9_136840702,102.0548466,10205482,10205487
9,S9_136868766,102.0548901,10205487,10237174
9,S9_136904543,102.6885864,10237174,10268864
9,S9_136904615,102.6886836,10268864,10289781
9,S9_136915962,103.1069452,10289781,10310697
9,S9_136916294,103.1069887,10310697,10310701
9,S9_136925793,103.1070322,10310701,10319451
9,S9_137064968,103.2819784,10319451,10328200
9,S9_137352952,103.2820219,10328200,10328204
9,S9_137353196,103.2820654,10328204,10328209
9,S9_137353421,103.2821088,10328209,10354758
9,S9_137492214,103.8130439,10354758,10381307
9,S9_137493242,103.8130874,10381307,10381311
9,S9_137493974,103.8131309,10381311,10453361
9,S9_137734687,105.2540883,10453361,10525415
9,S9_137735777,105.2542188,10525415,10534167
9,S9_137791124,105.4291216,10534167,10560593
9,S9_137846076,105.782746,10560593,10578277
9,S9_138245840,105.7827895,10578277,10587073
9,S9_138306297,105.9586669,10587073,10600221
9,S9_138310549,106.0457548,10600221,10608923
9,S9_138310827,106.1327019,10608923,10613272
9,S9_138318110,106.1327454,10613272,10613277
9,S9_138319710,106.1327888,10613277,10639309
9,S9_138425126,106.6533948,10639309,10665342
9,S9_138628327,106.6534383,10665342,10668176
9,S9_138629752,106.7100846,10668176,10673839
9,S9_138681436,106.7666977,10673839,10679498
9,S9_138682287,106.8232571,10679498,10682328
9,S9_138709732,106.8233006,10682328,10699383
9,S9_138752609,107.1643528,10699383,10716437
9,S9_138798459,107.1643963,10716437,10733432
9,S9_138892284,107.504246,10733432,10750429
9,S9_139518952,107.504333,10750429,10767541
9,S9_139584579,107.8464905,10767541,10784651
9,S9_139615638,107.8465339,10784651,10784656
9,S9_139615783,107.8465774,10784656,10784660
9,S9_139698178,107.8466209,10784660,10788964
9,S9_139701068,107.9326573,10788964,10797575
9,S9_139701138,108.0188344,10797575,10801886
9,S9_139748374,108.0188778,10801886,10806197
9,S9_139749496,108.1050549,10806197,10814807
9,S9_139750226,108.1910913,10814807,10827664
9,S9_139761725,108.3621898,10827664,10839084
9,S9_139762159,108.4194859,10839084,10844802
9,S9_139844275,108.4765544,10844802,10850495
9,S9_139855208,108.5333414,10850495,10853336
9,S9_139869482,108.5333849,10853336,10853341
9,S9_139886675,108.5334284,10853341,10878540
9,S9_139932107,109.0373754,10878540,10903740
9,S9_139932558,109.0374189,10903740,10903744
9,S9_140219941,109.0374624,10903744,10907952
9,S9_140341396,109.1215698,10907952,10916389
9,S9_140345575,109.2062195,10916389,10920624
9,S9_140360685,109.206263,10920624,10929050
9,S9_141482484,109.3747392,10929050,10941722
9,S9_141487006,109.4597035,10941722,10950189
9,S9_141534962,109.5440718,10950189,10954409
9,S9_141539259,109.5441153,10954409,10957182
9,S9_141539385,109.5995157,10957182,10962724
9,S9_141539637,109.6549698,10962724,10968274
9,S9_141540180,109.7105109,10968274,10971053
9,S9_141754432,109.7105544,10971053,10973883
9,S9_141769969,109.7671138,10973883,10979553
9,S9_141770116,109.8239545,10979553,10985249
9,S9_141824128,109.881023,10985249,10992397
9,S9_142053649,109.9669084,10992397,11005284
9,S9_142472801,110.1387764,11005284,11018128
9,S9_142475046,110.2237843,11018128,11030885
9,S9_142619411,110.3939182,11030885,11039394
9,S9_142995940,110.3939617,11039394,11039396
9,S9_143037278,110.3939618,11039396,11039396
9,S9_143612113,110.3939619,11039396,11039396
9,S9_143803964,110.3939621,11039396,11039398
9,S9_143887770,110.3940056,11039398,11047983
9,S9_144003000,110.5656567,11047983,11060867
9,S9_144034603,110.6516931,11060867,11069448
9,S9_144038812,110.7372741,11069448,11073730
9,S9_144158938,110.7373175,11073730,11079505
9,S9_144161825,110.8527772,11079505,11091018
9,S9_144301717,110.9675871,11091018,11102472
9,S9_144301785,111.0818546,11102472,11108188
9,S9_144306455,111.0818981,11108188,11108192
9,S9_144335093,111.0819416,11108192,11116559
9,S9_144376277,111.2492358,11116559,11124926
9,S9_144380375,111.2492793,11124926,11129087
9,S9_144380563,111.3324554,11129087,11137411
9,S9_144449290,111.4157723,11137411,11145736
9,S9_144449727,111.4989484,11145736,11154031
9,S9_144519782,111.5816691,11154031,11158169
9,S9_144531658,111.5817126,11158169,11166481
9,S9_144612202,111.7479016,11166481,11178965
9,S9_144636416,111.8314027,11178965,11187320
9,S9_144764534,111.9150009,11187320,11191502
9,S9_144789103,111.9150444,11191502,11191507
9,S9_144795850,111.9150879,11191507,11191511
9,S9_144796454,111.9151314,11191511,11217057
9,S9_144804066,112.4260045,11217057,11242603
9,S9_144807890,112.426048,11242603,11251116
9,S9_144881231,112.5962689,11251116,11259629
9,S9_144881299,112.5963124,11259629,11259633
9,S9_144885212,112.5963559,11259633,11276714
9,S9_144922731,112.9379173,11276714,11293796
9,S9_144991694,112.9380042,11293796,11299537
9,S9_145063442,113.052727,11299537,11308121
9,S9_145063687,113.109688,11308121,11310971
9,S9_145068212,113.1097314,11310971,11319395
9,S9_145118049,113.2781641,11319395,11327819
9,S9_145344959,113.2782076,11327819,11332097
9,S9_145347667,113.3637348,11332097,11340680
9,S9_145360523,113.4498582,11340680,11344988
9,S9_145505890,113.4499017,11344988,11349255
9,S9_145509735,113.5352012,11349255,11357778
9,S9_145513150,113.6203601,11357778,11362038
9,S9_145520169,113.6204036,11362038,11364914
9,S9_145520245,113.6778736,11364914,11370648
9,S9_145775523,113.7350828,11370648,11376356
9,S9_145847299,113.7920438,11376356,11379207
9,S9_146084605,113.7920873,11379207,11396174
9,S9_146110852,114.1313844,11396174,11413141
9,S9_146154466,114.1314278,11413141,11417380
9,S9_146209782,114.2161645,11417380,11425845
9,S9_146210218,114.3007273,11425845,11430075
9,S9_146227470,114.3007708,11430075,11447013
9,S9_146296329,114.639482,11447013,11468209
9,S9_146332655,114.7246946,11468209,11481054
9,S9_146412227,114.8963784,11481054,11493898
9,S9_146412324,114.981591,11493898,11498161
9,S9_146708654,114.9816345,11498161,11515243
9,S9_146816359,115.3232291,11515243,11532325
9,S9_146840323,115.3232726,11532325,11532329
9,S9_146872696,115.3233161,11532329,11532334
9,S9_147158820,115.3233596,11532334,11532338
9,S9_147158894,115.323403,11532338,11549420
9,S9_147168186,115.6649976,11549420,11566502
9,S9_147336967,115.6650411,11566502,11574898
9,S9_147494947,115.8329212,11574898,11600315
9,S9_147503996,116.1733773,11600315,11617340
9,S9_147513461,116.1734208,11617340,11625879
9,S9_147518771,116.3441508,11625879,11634417
9,S9_147616593,116.3441943,11634417,11642868
9,S9_147629037,116.5131693,11642868,11651319
9,S9_147629322,116.5132128,11651319,11651323
9,S9_147629918,116.5132563,11651323,11684551
9,S9_147695813,117.1777574,11684551,11717778
9,S9_147696831,117.1778008,11717778,11717782
9,S9_147736455,117.1778443,11717782,11717787
9,S9_147737318,117.1778878,11717787,11717791
9,S9_147737399,117.1779313,11717791,11742010
9,S9_147797383,117.662272,11742010,11782476
9,S9_147981842,117.9872522,11782476,11815266
9,S9_147983822,118.318063,11815266,11831808
9,S9_147991204,118.3181065,11831808,11831813
9,S9_147993493,118.3181499,11831813,11840152
9,S9_148042690,118.4848813,11840152,11848490
9,S9_148261463,118.4849248,11848490,11851279
9,S9_148278348,118.5406604,11851279,11856848
9,S9_148278536,118.596309,11856848,11862411
9,S9_148367039,118.6519038,11862411,11865193
9,S9_148368281,118.6519473,11865193,11873559
9,S9_148445899,118.8192415,11873559,11881926
9,S9_148446634,118.819285,11881926,11884717
9,S9_148447982,118.8750538,11884717,11890299
9,S9_148618165,118.9309301,11890299,11895888
9,S9_148619372,118.9868396,11895888,11898686
9,S9_148622158,118.9868831,11898686,11901536
9,S9_148646273,119.0438441,11901536,11910118
9,S9_148775256,119.1585233,11910118,11915855
9,S9_148911199,119.1585668,11915855,11921723
9,S9_148918258,119.2759017,11921723,11933457
9,S9_149010372,119.3932367,11933457,11945190
9,S9_149039490,119.5105716,11945190,11951059
9,S9_149041587,119.5106151,11951059,11959558
9,S9_149048821,119.6805546,11959558,11968055
9,S9_149164005,119.6805547,11968055,11978286
9,S9_149244910,119.8851625,11978286,11988518
9,S9_149252425,119.885206,11988518,12030066
9,S9_149382372,120.7161067,12030066,12071613
9,S9_149536406,120.7161502,12071613,12080195
9,S9_149540216,120.8877578,12080195,12088778
9,S9_149546540,120.8878013,12088778,12097572
9,S9_149548581,121.0636353,12097572,12115052
9,S9_149551831,121.2373996,12115052,12140562
9,S9_149646312,121.5738466,12140562,12165682
9,S9_149664954,121.7397977,12165682,12190608
9,S9_149733919,122.0723533,12190608,12215558
9,S9_149748393,122.2388131,12215558,12223883
9,S9_149759609,122.2388565,12223883,12226702
9,S9_149759727,122.2951882,12226702,12232321
9,S9_149784871,122.3512384,12232321,12237915
9,S9_149785434,122.407061,12237915,12240708
9,S9_149807356,122.4071044,12240708,12243487
9,S9_149894047,122.4626455,12243487,12249030
9,S9_149900773,122.517959,12249030,12254550
9,S9_149901108,122.5730447,12254550,12257307
9,S9_149908107,122.5730882,12257307,12257311
9,S9_149971880,122.5731317,12257311,12257315
